"id","user_id","news_id","date","headline_sentiment","headline_polarity","sentence1_sentiment","sentence1_polarity","sentence2_sentiment","sentence2_polarity","sentence3_sentiment","sentence3_polarity","general_sentiment","general_polarity"
"1631","97","1077","2025-07-16 19:16:40.333284","1","1","1","1","1","1","1","1","1","1"
"1632","86","3922","2025-07-16 19:17:26.621528","2","3","2","3","4","3","5","3","5","3"
"1633","23","1149","2025-07-16 19:17:39.403845","8","1","1","1","8","2","1","1","8","1"
"1634","96","26","2025-07-16 19:18:12.806734","1","1","1","1","5","2","1","1","1","1"
"1635","23","2514","2025-07-16 19:18:33.328683","6","2","6","2","6","1","8","2","6","2"
"1636","97","1151","2025-07-16 19:18:38.286521","8","2","1","1","5","3","5","3","5","3"
"1637","23","2989","2025-07-16 19:19:30.7946","6","1","1","1","6","2","5","2","6","2"
"1638","97","246","2025-07-16 19:19:39.705619","2","3","2","3","1","1","1","1","8","2"
"1639","86","3021","2025-07-16 19:19:43.636677","1","1","1","1","8","1","1","1","1","1"
"1640","23","1382","2025-07-16 19:20:16.98081","1","1","1","1","1","1","1","1","1","1"
"1641","96","1846","2025-07-16 19:20:40.779716","1","1","1","2","1","1","1","1","1","1"
"1642","97","3815","2025-07-16 19:20:55.189237","2","3","1","1","6","1","2","3","6","1"
"1643","97","2722","2025-07-16 19:21:58.103074","1","1","1","1","3","3","2","3","6","1"
"1644","97","783","2025-07-16 19:22:44.797213","1","1","1","1","1","1","2","3","2","1"
"1645","97","3032","2025-07-16 19:23:42.087616","5","2","5","2","5","3","1","1","5","3"
"1646","97","1543","2025-07-16 19:24:32.972458","1","1","1","1","6","2","6","1","6","1"
"1647","97","2186","2025-07-16 19:25:23.38661","5","3","2","3","4","3","2","3","2","3"
"1648","97","3291","2025-07-16 19:26:13.798365","7","3","8","2","1","1","1","1","1","1"
"1649","97","1333","2025-07-16 19:27:02.916094","2","3","6","3","2","3","5","3","2","3"
"1650","97","3924","2025-07-16 19:27:50.767134","8","2","4","3","4","3","2","3","4","3"
"1651","86","1508","2025-07-16 19:27:52.903773","4","3","2","3","8","2","5","3","5","3"
"1652","97","2957","2025-07-16 19:28:38.561823","2","3","2","3","2","3","1","1","2","3"
"1653","86","3845","2025-07-16 19:28:42.059787","1","1","1","1","1","1","1","1","1","1"
"1654","96","3459","2025-07-16 19:28:50.258745","1","1","1","1","4","1","1","1","1","1"
"1655","97","2818","2025-07-16 19:29:19.489553","5","3","4","3","5","3","2","3","2","3"
"1656","86","108","2025-07-16 19:30:08.879432","1","1","1","1","1","1","1","1","1","1"
"1657","97","1934","2025-07-16 19:30:19.631562","6","2","6","1","5","2","5","1","5","1"
"1658","97","3391","2025-07-16 19:30:59.088246","1","1","1","1","1","1","1","1","1","1"
"1659","86","4381","2025-07-16 19:31:18.903173","1","1","1","1","1","1","1","1","1","1"
"1660","96","3571","2025-07-16 19:31:40.634418","1","1","1","1","1","1","1","1","1","1"
"1661","97","3075","2025-07-16 19:31:49.188246","8","2","8","2","8","2","7","3","8","2"
"1662","86","3378","2025-07-16 19:32:24.950736","8","2","6","2","5","2","1","2","5","2"
"1663","97","465","2025-07-16 19:32:24.971119","1","1","1","1","1","1","1","1","1","1"
"1664","97","2964","2025-07-16 19:33:03.392409","2","3","5","3","4","3","4","3","4","3"
"1665","97","4546","2025-07-16 19:33:56.386234","7","3","7","3","7","3","2","3","7","3"
"1666","97","1668","2025-07-16 19:34:32.323821","8","2","1","1","1","1","1","1","1","1"
"1667","97","2264","2025-07-16 19:35:13.960437","1","1","1","1","6","1","8","2","1","1"
"1668","86","2835","2025-07-16 19:35:25.862619","4","3","4","3","2","3","6","2","5","2"
"1669","97","4641","2025-07-16 19:36:07.383531","1","1","6","1","5","3","8","2","1","1"
"1670","97","2012","2025-07-16 19:36:57.319734","2","3","2","3","2","3","5","3","2","3"
"1671","86","4241","2025-07-16 19:37:08.972216","6","2","5","3","1","1","8","1","1","1"
"1672","97","3326","2025-07-16 19:37:30.925795","2","3","2","3","4","3","2","3","2","3"
"1673","97","4005","2025-07-16 19:38:30.251527","7","3","7","3","4","3","4","3","8","3"
"1674","97","2836","2025-07-16 19:39:09.067827","2","3","2","3","2","3","6","1","2","3"
"1675","86","3236","2025-07-16 19:39:26.47609","1","1","1","1","1","1","5","2","1","1"
"1676","97","3864","2025-07-16 19:40:00.666868","8","2","1","1","6","1","1","1","1","1"
"1677","90","2293","2025-07-16 19:40:21.645329","1","1","1","1","1","1","1","1","1","1"
"1678","86","368","2025-07-16 19:40:43.182132","7","2","4","3","5","3","8","2","7","2"
"1679","97","3753","2025-07-16 19:40:43.699635","2","3","2","3","2","3","2","3","2","3"
"1680","90","1778","2025-07-16 19:41:03.200552","1","1","1","1","1","1","1","1","1","1"
"1681","97","3060","2025-07-16 19:41:46.187276","2","3","4","3","6","3","7","3","5","3"
"1682","97","3303","2025-07-16 19:42:11.321727","1","1","1","1","1","1","1","1","1","1"
"1683","96","3138","2025-07-16 19:45:17.473414","8","2","8","2","6","3","5","2","6","2"
"1684","86","707","2025-07-16 19:45:19.981632","4","3","5","3","4","3","4","3","4","3"
"1685","90","779","2025-07-16 19:45:23.572646","4","3","4","3","2","3","2","3","2","3"
"1686","90","2744","2025-07-16 19:46:12.275335","1","1","1","1","1","1","5","3","1","1"
"1687","96","394","2025-07-16 19:47:17.363093","1","1","1","1","1","1","1","1","1","1"
"1688","90","1441","2025-07-16 19:47:28.822111","1","1","1","1","5","3","1","1","1","1"
"1689","90","765","2025-07-16 19:48:29.226612","1","1","1","1","1","1","2","3","1","1"
"1690","90","137","2025-07-16 19:49:40.99833","6","2","2","3","1","1","1","1","1","1"
"1691","86","4430","2025-07-16 19:50:21.527496","8","3","5","3","5","3","5","3","5","3"
"1692","90","2291","2025-07-16 19:50:35.225413","6","2","6","2","6","2","1","1","6","2"
"1693","90","941","2025-07-16 19:51:29.31562","1","1","1","1","1","1","1","1","1","1"
"1694","90","3249","2025-07-16 19:54:05.317366","8","2","8","2","8","2","1","1","8","2"
"1695","90","4662","2025-07-16 19:55:01.636128","7","3","7","3","6","1","2","3","7","3"
"1696","86","2617","2025-07-16 19:55:06.631441","1","1","1","1","6","1","2","2","1","1"
"1697","96","675","2025-07-16 19:55:40.965002","5","3","1","1","5","3","5","3","5","3"
"1698","90","4110","2025-07-16 19:55:53.956113","5","3","5","3","5","3","5","3","5","3"
"1699","86","3764","2025-07-16 19:56:45.17766","2","2","2","3","2","3","5","3","2","3"
"1700","90","2415","2025-07-16 19:57:05.472135","2","3","5","3","2","3","5","3","5","3"
"1701","90","350","2025-07-16 19:57:43.267677","1","1","1","1","1","1","1","1","1","1"
"1702","96","847","2025-07-16 19:57:54.721159","1","1","2","3","1","1","1","1","1","1"
"1703","86","1354","2025-07-16 19:58:16.333446","2","3","4","3","4","3","2","3","4","3"
"1704","90","2709","2025-07-16 19:59:19.364252","7","3","7","3","7","3","7","3","7","3"
"1705","90","307","2025-07-16 20:00:28.734564","1","1","1","1","1","1","1","1","1","1"
"1706","90","2682","2025-07-16 20:01:25.190529","5","3","7","3","7","3","5","3","7","3"
"1707","90","2648","2025-07-16 20:02:30.159696","8","2","1","1","1","1","7","3","8","2"
"1708","86","2759","2025-07-16 20:08:46.436234","1","1","6","1","1","1","8","2","6","1"
"1709","96","3721","2025-07-16 20:09:27.750957","1","2","1","1","1","1","5","3","1","1"
"1710","86","1498","2025-07-16 20:11:28.488044","5","3","1","1","8","2","6","1","1","1"
"1711","98","3760","2025-07-16 20:50:31.166614","1","1","1","1","6","2","8","2","1","1"
"1712","98","3244","2025-07-16 20:51:50.092571","5","3","5","3","5","3","5","3","5","3"
"1713","98","23","2025-07-16 20:54:04.535225","4","3","4","3","8","2","1","1","4","3"
"1714","98","243","2025-07-16 20:59:35.301662","4","3","4","3","4","3","4","3","4","3"
"1715","98","3723","2025-07-16 21:00:34.90395","5","3","2","3","5","3","6","2","5","3"
"1716","98","1957","2025-07-16 21:01:32.498728","5","3","5","3","5","3","5","3","5","3"
"1717","98","2348","2025-07-16 21:04:15.488401","8","2","8","2","1","1","8","2","8","2"
"1718","98","2897","2025-07-16 21:05:58.413074","5","3","5","3","5","3","5","3","5","3"
"1719","98","886","2025-07-16 21:07:46.424526","1","1","1","1","5","3","5","3","1","1"
"1720","98","2188","2025-07-16 21:09:57.064629","6","2","6","2","6","2","6","2","6","2"
"1721","98","2790","2025-07-16 21:11:30.502195","1","1","1","1","1","1","1","1","1","1"
"1722","96","2982","2025-07-16 21:13:55.025634","2","3","1","1","5","3","2","3","5","3"
"1723","98","4451","2025-07-16 21:13:57.062064","4","3","2","3","4","3","2","3","4","3"
"1724","98","1772","2025-07-16 21:15:02.287644","5","3","8","2","5","3","4","3","5","3"
"1725","96","1037","2025-07-16 21:15:30.896803","1","1","1","1","1","1","1","1","1","1"
"1726","98","2302","2025-07-16 21:15:50.3972","5","3","5","3","5","3","5","3","5","3"
"1727","98","2112","2025-07-16 21:17:40.211826","6","2","8","2","8","2","8","2","8","2"
"1728","98","1425","2025-07-16 21:18:23.62572","1","1","1","1","1","1","1","1","1","1"
"1729","98","2424","2025-07-16 21:19:15.955866","1","1","1","1","1","1","1","1","1","1"
"1730","98","645","2025-07-16 21:20:06.857333","2","3","2","3","1","1","8","2","2","3"
"1731","98","2236","2025-07-16 21:21:29.434442","8","2","8","2","8","2","8","2","8","2"
"1732","98","597","2025-07-16 21:22:25.441817","5","3","5","3","4","3","5","3","5","3"
"1733","98","601","2025-07-16 21:24:04.90448","6","1","1","1","1","1","5","3","6","1"
"1734","98","2385","2025-07-16 21:25:38.473773","6","2","8","2","6","2","8","2","6","2"
"1735","98","1059","2025-07-16 21:26:50.822716","4","3","4","3","8","2","5","3","4","3"
"1736","98","4012","2025-07-16 21:28:33.794565","4","3","4","3","4","3","8","2","4","3"
"1737","98","1328","2025-07-16 21:29:27.077595","1","1","1","1","1","1","8","2","1","1"
"1738","96","2520","2025-07-16 21:30:18.222081","2","3","2","3","5","3","5","3","5","3"
"1739","98","990","2025-07-16 21:30:53.641155","8","2","8","2","5","3","6","2","8","2"
"1740","98","1248","2025-07-16 21:31:48.753481","1","1","1","1","1","1","8","2","1","1"
"1741","96","1190","2025-07-16 21:32:22.275377","2","3","2","3","2","3","1","1","2","3"
"1742","98","709","2025-07-16 21:32:53.611353","5","3","5","3","4","3","5","3","5","3"
"1743","96","1623","2025-07-16 21:33:53.245101","1","1","5","3","5","3","8","2","5","3"
"1744","98","1657","2025-07-16 21:34:42.57505","5","3","5","3","2","3","5","3","5","3"
"1745","96","2309","2025-07-16 21:35:03.207801","5","3","1","1","1","1","1","1","1","1"
"1746","98","1254","2025-07-16 21:35:45.16118","1","1","1","1","5","3","5","3","1","1"
"1747","99","3158","2025-07-16 21:35:48.032477","8","2","8","2","8","2","1","1","8","2"
"1748","99","3096","2025-07-16 21:37:04.830842","5","2","6","3","5","2","5","3","5","3"
"1749","96","4206","2025-07-16 21:37:04.844447","8","2","8","2","5","2","8","2","8","2"
"1750","98","3870","2025-07-16 21:37:16.868865","1","1","1","1","5","3","5","3","1","1"
"1751","96","4484","2025-07-16 21:38:20.010418","5","3","5","3","6","3","2","3","5","3"
"1752","99","2275","2025-07-16 21:38:21.192846","6","1","1","1","5","3","1","1","6","1"
"1753","96","4197","2025-07-16 21:39:43.828665","5","3","5","3","2","3","5","3","5","3"
"1754","99","2776","2025-07-16 21:39:52.457486","1","1","1","1","1","1","8","2","1","1"
"1755","86","4808","2025-07-16 21:40:08.87968","7","3","4","3","3","3","2","3","4","3"
"1756","99","415","2025-07-16 21:40:33.876754","6","1","1","1","1","1","1","1","1","1"
"1757","86","1704","2025-07-16 21:41:52.148769","6","1","1","1","4","3","1","1","1","2"
"1758","99","4001","2025-07-16 21:42:31.276279","2","3","2","3","5","3","5","3","5","3"
"1759","99","304","2025-07-16 21:43:41.563693","5","3","6","3","6","2","2","3","5","3"
"1760","86","952","2025-07-16 21:43:50.410245","1","1","4","3","6","1","8","2","8","2"
"1761","99","1348","2025-07-16 21:45:44.815125","4","3","6","2","2","3","4","3","5","3"
"1762","99","3597","2025-07-16 21:46:34.19778","6","1","1","1","1","1","1","1","1","1"
"1763","99","3957","2025-07-16 21:47:31.859354","6","3","2","3","5","3","2","3","2","3"
"1764","96","4341","2025-07-16 21:48:05.075575","5","3","2","3","5","3","5","3","5","3"
"1765","99","1766","2025-07-16 21:48:24.507951","6","1","6","1","6","2","1","1","6","1"
"1766","99","2037","2025-07-16 21:49:44.821779","6","2","2","2","1","2","1","1","1","1"
"1767","96","1682","2025-07-16 21:49:54.605692","5","3","5","3","1","1","1","1","5","3"
"1768","100","1906","2025-07-16 21:50:13.771619","1","1","8","1","6","2","3","3","3","3"
"1769","99","3621","2025-07-16 21:50:25.701101","5","3","2","3","2","3","5","3","2","3"
"1770","96","1891","2025-07-16 21:50:52.219993","1","1","1","1","1","1","5","3","1","1"
"1771","99","151","2025-07-16 21:51:28.936497","1","1","1","1","5","3","1","2","1","1"
"1772","100","35","2025-07-16 21:51:46.581481","5","1","5","1","1","1","5","2","5","1"
"1773","96","3230","2025-07-16 21:52:09.019693","6","2","5","3","8","2","5","3","5","3"
"1774","99","2791","2025-07-16 21:52:32.801585","5","3","5","3","5","3","5","3","5","3"
"1775","100","4611","2025-07-16 21:52:46.699177","6","2","1","1","1","1","2","3","1","1"
"1776","96","1507","2025-07-16 21:52:59.976882","5","3","5","3","5","3","5","3","5","3"
"1777","99","193","2025-07-16 21:53:16.540195","2","3","2","3","2","3","5","3","2","3"
"1778","96","446","2025-07-16 21:53:40.118534","1","1","1","1","1","1","8","2","1","1"
"1779","100","3323","2025-07-16 21:54:49.225262","1","1","1","1","6","3","1","1","1","1"
"1780","96","105","2025-07-16 21:54:51.952923","2","3","2","3","1","1","5","3","2","3"
"1781","99","2241","2025-07-16 21:55:23.892715","6","2","6","1","6","1","6","3","6","1"
"1782","100","4321","2025-07-16 21:56:49.417401","1","1","1","1","1","1","1","1","1","1"
"1783","99","2363","2025-07-16 21:57:00.976152","6","1","4","3","4","3","4","3","4","3"
"1784","99","2337","2025-07-16 21:57:51.024881","1","1","1","1","1","1","6","1","1","1"
"1785","99","3521","2025-07-16 21:58:54.62541","5","1","1","1","1","1","1","1","1","1"
"1786","96","1976","2025-07-16 21:59:52.310698","5","2","5","2","5","3","5","3","5","3"
"1787","99","4549","2025-07-16 22:01:25.598778","5","1","6","1","1","1","1","1","1","1"
"1788","99","1247","2025-07-16 22:02:49.792336","5","3","5","3","2","3","5","3","5","3"
"1789","99","2743","2025-07-16 22:03:36.72158","1","1","1","1","6","3","5","3","5","3"
"1790","100","4596","2025-07-16 22:04:10.906608","5","3","5","3","5","3","3","3","5","3"
"1791","99","413","2025-07-16 22:04:37.265034","5","1","6","1","6","1","6","1","6","1"
"1792","96","571","2025-07-16 22:04:53.478276","5","3","1","1","5","3","8","2","5","3"
"1793","99","2615","2025-07-16 22:06:17.624723","2","3","4","3","6","1","8","2","6","3"
"1794","92","389","2025-07-16 22:06:23.24469","1","1","1","1","4","2","5","2","8","2"
"1795","99","4811","2025-07-16 22:07:15.520983","6","1","1","1","6","3","5","3","6","3"
"1796","99","3198","2025-07-16 22:08:03.515305","1","2","1","1","2","3","1","1","1","1"
"1797","96","4344","2025-07-16 22:08:06.789681","1","1","1","1","1","1","1","1","1","1"
"1798","96","2122","2025-07-16 22:09:17.081405","5","2","1","1","1","1","5","3","5","3"
"1799","100","1656","2025-07-16 22:09:22.072674","1","1","1","1","1","1","1","1","1","1"
"1800","100","4132","2025-07-16 22:10:20.13675","1","1","6","1","1","1","1","1","1","1"
"1801","99","2742","2025-07-16 22:10:32.405294","5","3","5","3","5","3","5","1","5","3"
"1802","92","4638","2025-07-16 22:10:32.647716","2","3","2","3","8","2","8","2","2","3"
"1803","99","1717","2025-07-16 22:11:30.397231","5","3","6","1","6","1","1","1","6","1"
"1804","99","4338","2025-07-16 22:12:49.712658","5","3","5","3","2","3","5","3","5","3"
"1805","92","3464","2025-07-16 22:13:00.059438","2","3","2","3","8","2","8","2","2","2"
"1806","92","2624","2025-07-16 22:15:27.491274","8","2","4","3","4","3","5","3","4","2"
"1807","92","3564","2025-07-16 22:17:36.102048","8","2","8","2","8","2","5","3","8","2"
"1808","100","4457","2025-07-16 22:18:59.185422","5","3","2","3","5","3","5","3","5","3"
"1809","92","4007","2025-07-16 22:20:04.906637","6","2","6","2","5","3","8","2","6","2"
"1810","100","778","2025-07-16 22:20:29.264366","6","1","6","2","2","3","6","2","6","2"
"1811","92","4062","2025-07-16 22:21:32.947579","8","2","2","3","5","3","5","2","8","3"
"1812","100","1292","2025-07-16 22:21:47.444483","1","1","1","1","5","3","1","1","1","1"
"1813","100","2583","2025-07-16 22:22:49.47692","7","3","7","3","7","3","7","3","7","3"
"1814","92","658","2025-07-16 22:22:59.509847","5","2","5","3","5","2","5","3","5","3"
"1815","92","94","2025-07-16 22:24:13.244332","5","3","5","3","2","2","8","2","5","2"
"1816","100","4129","2025-07-16 22:25:07.216599","1","1","1","1","1","1","1","1","1","1"
"1817","92","2180","2025-07-16 22:25:57.07873","5","2","8","2","8","2","5","2","8","2"
"1818","100","3126","2025-07-16 22:26:11.930708","5","3","5","3","5","3","5","3","5","3"
"1819","92","343","2025-07-16 22:27:08.234424","1","1","1","2","8","2","8","2","1","2"
"1820","100","4642","2025-07-16 22:28:21.746954","3","3","3","3","3","3","3","3","3","3"
"1821","92","2242","2025-07-16 22:28:44.781126","8","2","5","3","8","2","1","1","8","2"
"1822","100","3813","2025-07-16 22:29:43.746591","5","3","2","3","2","3","2","3","2","3"
"1823","92","2633","2025-07-16 22:30:11.901958","8","2","8","2","8","2","5","2","8","2"
"1824","100","2425","2025-07-16 22:30:33.580129","7","3","7","3","7","3","7","3","7","3"
"1825","92","3022","2025-07-16 22:31:01.542626","1","1","1","1","1","2","5","2","1","2"
"1826","100","294","2025-07-16 22:31:15.013172","1","1","1","1","1","1","1","1","1","1"
"1827","92","2723","2025-07-16 22:31:49.782312","8","2","1","1","1","1","1","2","1","1"
"1828","100","2927","2025-07-16 22:31:52.348977","2","3","2","3","2","3","2","3","2","3"
"1829","100","4011","2025-07-16 22:32:36.469408","2","3","2","3","2","3","2","3","2","3"
"1830","92","37","2025-07-16 22:32:54.103227","2","3","5","3","5","2","4","2","5","2"
"1831","100","4498","2025-07-16 22:33:19.585905","2","3","2","3","2","3","2","3","2","3"
"1832","92","3672","2025-07-16 22:33:52.102586","1","1","1","1","2","2","2","2","1","2"
"1833","100","2799","2025-07-16 22:34:00.776801","1","1","1","1","1","1","1","2","1","1"
"1834","92","2062","2025-07-16 22:35:04.294589","1","2","1","1","8","2","5","2","8","2"
"1835","100","3768","2025-07-16 22:35:09.084199","1","1","1","1","1","1","1","1","1","1"
"1836","100","1020","2025-07-16 22:35:50.808532","1","1","1","1","1","1","1","1","1","1"
"1837","92","762","2025-07-16 22:35:54.911673","1","1","1","1","1","2","1","2","1","2"
"1838","100","3615","2025-07-16 22:36:51.055129","6","1","6","1","6","1","6","1","6","1"
"1839","92","1461","2025-07-16 22:37:02.073404","8","2","8","2","1","2","8","2","8","2"
"1840","100","2310","2025-07-16 22:37:35.188642","5","3","5","3","5","3","5","3","5","3"
"1841","92","1551","2025-07-16 22:37:53.754626","1","2","1","2","2","3","5","2","5","2"
"1842","100","3341","2025-07-16 22:38:32.563945","1","1","1","1","6","1","6","1","6","1"
"1843","92","1910","2025-07-16 22:38:59.076407","2","2","8","2","1","2","1","2","1","2"
"1844","100","2909","2025-07-16 22:39:21.581844","1","1","1","2","1","1","5","2","1","2"
"1845","100","4526","2025-07-16 22:40:18.132798","3","3","3","2","3","3","3","3","3","3"
"1846","100","3702","2025-07-16 22:43:29.230154","1","1","1","1","1","1","1","1","1","1"
"1847","103","1476","2025-07-16 22:50:25.230138","4","3","4","3","1","1","8","2","4","3"
"1848","103","3583","2025-07-16 22:52:17.227873","8","2","1","1","5","3","1","1","8","1"
"1849","102","2231","2025-07-16 22:53:07.28202","1","1","1","1","6","3","1","1","1","1"
"1850","103","851","2025-07-16 22:54:30.029681","4","3","4","3","5","3","4","3","4","3"
"1851","102","1588","2025-07-16 22:56:07.224661","2","3","6","3","1","1","1","1","1","1"
"1852","92","100","2025-07-16 22:56:41.112725","5","2","2","2","5","3","5","2","5","2"
"1853","102","414","2025-07-16 22:57:29.860867","5","3","5","3","1","1","1","1","1","1"
"1854","92","4654","2025-07-16 22:57:47.403309","5","2","5","2","8","2","8","2","8","2"
"1855","92","3074","2025-07-16 22:59:47.259779","8","2","1","1","8","2","8","2","8","2"
"1856","92","2226","2025-07-16 23:00:43.538041","8","2","8","1","8","2","8","2","8","2"
"1857","89","4324","2025-07-16 23:00:47.79505","5","3","5","3","4","3","5","3","5","3"
"1858","92","3418","2025-07-16 23:01:39.930769","8","2","8","2","8","2","8","2","8","2"
"1859","102","4324","2025-07-16 23:02:44.552203","5","3","5","3","1","1","6","1","1","1"
"1860","92","2757","2025-07-16 23:03:14.785523","8","1","1","2","1","1","8","2","8","1"
"1861","103","4330","2025-07-16 23:03:39.894274","1","1","1","1","1","1","1","1","1","1"
"1862","92","4101","2025-07-16 23:04:27.473311","4","3","8","2","4","2","4","2","4","2"
"1863","103","4816","2025-07-16 23:05:03.118388","5","3","5","3","4","3","5","3","5","3"
"1864","92","2713","2025-07-16 23:05:54.836193","1","2","1","1","1","2","8","3","1","2"
"1865","103","1706","2025-07-16 23:06:34.53036","5","3","5","3","8","2","5","3","5","3"
"1866","103","3632","2025-07-16 23:12:41.006148","1","1","1","1","1","1","5","3","1","1"
"1867","89","948","2025-07-16 23:14:05.561155","1","1","2","1","5","3","5","3","5","3"
"1868","89","1379","2025-07-16 23:15:03.505876","1","1","1","1","1","1","8","2","1","1"
"1869","89","3752","2025-07-16 23:16:01.906114","2","3","2","3","5","3","1","1","8","2"
"1870","103","439","2025-07-16 23:16:19.605332","1","1","1","1","1","1","5","3","1","1"
"1871","89","4744","2025-07-16 23:16:54.792867","1","1","1","1","1","1","1","1","1","1"
"1872","89","3233","2025-07-16 23:18:07.603972","1","1","1","1","1","1","1","1","1","1"
"1873","103","1203","2025-07-16 23:18:13.370855","5","3","5","3","5","3","1","1","5","3"
"1874","103","1443","2025-07-16 23:19:17.862856","1","1","1","1","1","1","1","1","1","1"
"1875","89","1110","2025-07-16 23:19:21.134423","5","3","5","3","1","3","8","2","5","3"
"1876","89","3738","2025-07-16 23:21:52.370492","4","3","4","3","1","1","2","3","4","3"
"1877","103","2555","2025-07-16 23:22:39.929232","5","3","8","2","5","3","8","2","5","2"
"1878","89","3938","2025-07-16 23:22:56.41034","4","3","4","3","1","1","4","3","4","3"
"1879","89","2855","2025-07-16 23:24:14.540229","2","3","2","3","5","3","1","1","2","3"
"1880","89","4221","2025-07-16 23:25:02.949718","1","1","1","1","1","1","1","1","1","1"
"1881","103","2760","2025-07-16 23:25:49.879159","1","1","1","1","1","1","1","1","1","1"
"1882","89","2352","2025-07-16 23:26:03.907496","4","3","1","1","4","3","1","1","1","1"
"1883","102","2812","2025-07-16 23:26:06.794608","1","1","5","3","1","1","1","1","1","1"
"1884","89","1223","2025-07-16 23:26:52.523371","1","1","1","1","2","1","1","1","1","1"
"1885","103","928","2025-07-16 23:27:17.799472","6","2","8","2","1","1","5","3","5","3"
"1886","89","3700","2025-07-16 23:27:42.255432","2","3","2","3","1","1","2","3","2","3"
"1887","102","3681","2025-07-16 23:27:53.993738","6","1","5","3","5","3","5","3","5","3"
"1888","103","4190","2025-07-16 23:28:32.888351","1","1","1","1","1","1","1","1","1","1"
"1889","89","3472","2025-07-16 23:28:40.047098","1","1","1","1","1","1","1","1","1","1"
"1890","102","3284","2025-07-16 23:29:06.283589","2","3","4","3","1","3","2","3","2","3"
"1891","103","2350","2025-07-16 23:30:10.005377","1","1","1","1","1","1","1","1","1","1"
"1892","89","2575","2025-07-16 23:30:11.940708","5","3","2","3","5","3","5","3","5","3"
"1893","102","1118","2025-07-16 23:30:37.16332","7","3","5","3","5","2","2","3","2","3"
"1894","89","2803","2025-07-16 23:31:19.269815","6","2","1","1","7","3","1","1","1","1"
"1895","103","86","2025-07-16 23:31:47.509145","5","3","5","3","4","3","8","2","5","3"
"1896","102","4329","2025-07-16 23:32:19.549706","5","3","5","3","5","3","5","3","5","3"
"1897","89","4518","2025-07-16 23:32:38.457961","2","3","2","3","5","3","5","3","5","3"
"1898","102","1412","2025-07-16 23:33:23.24117","5","3","1","1","1","1","1","1","1","1"
"1899","103","4609","2025-07-16 23:33:31.826572","8","2","4","3","4","3","5","2","4","3"
"1900","89","2216","2025-07-16 23:33:55.552468","2","3","2","3","6","1","1","1","2","3"
"1901","101","963","2025-07-16 23:34:22.317204","8","2","8","2","8","2","1","1","1","1"
"1902","102","3696","2025-07-16 23:34:46.751861","5","3","5","3","2","3","2","3","1","3"
"1903","89","774","2025-07-16 23:34:49.154301","4","3","4","3","4","3","4","3","4","3"
"1904","103","4644","2025-07-16 23:35:03.715939","6","2","5","3","5","3","5","3","5","3"
"1905","101","1822","2025-07-16 23:35:36.926699","1","1","1","1","1","1","1","1","1","1"
"1906","89","3984","2025-07-16 23:35:40.975826","1","1","1","1","8","2","1","1","1","1"
"1907","103","3812","2025-07-16 23:36:03.835295","6","1","1","1","5","3","1","1","1","1"
"1908","102","3486","2025-07-16 23:36:05.872183","5","3","5","3","6","1","1","1","5","3"
"1909","89","1877","2025-07-16 23:36:20.826682","1","1","1","1","1","1","5","3","1","1"
"1910","101","4226","2025-07-16 23:36:57.03127","2","3","2","3","5","3","5","3","5","3"
"1911","89","2594","2025-07-16 23:37:10.895824","1","1","1","1","1","1","8","2","1","1"
"1912","103","4540","2025-07-16 23:37:15.329264","1","1","1","1","2","3","1","1","1","1"
"1913","102","1471","2025-07-16 23:37:29.719982","7","3","8","2","4","3","1","1","4","3"
"1914","103","2654","2025-07-16 23:38:23.672993","6","3","8","2","5","3","5","3","5","3"
"1915","102","1712","2025-07-16 23:39:07.767958","5","3","1","1","1","1","1","1","1","1"
"1916","89","1951","2025-07-16 23:39:47.578543","5","3","5","3","1","2","4","3","5","3"
"1917","103","114","2025-07-16 23:39:59.869578","5","3","5","3","5","3","4","3","5","3"
"1918","89","4193","2025-07-16 23:40:32.398628","1","1","1","1","8","2","1","1","1","1"
"1919","102","2410","2025-07-16 23:41:02.574174","1","1","1","1","5","3","1","1","1","1"
"1920","103","3491","2025-07-16 23:41:07.2526","1","1","1","1","8","2","1","1","1","1"
"1921","89","306","2025-07-16 23:41:23.626091","5","3","1","1","5","3","2","3","5","3"
"1922","101","4354","2025-07-16 23:41:49.899796","4","3","4","3","2","3","2","3","2","3"
"1923","89","4582","2025-07-16 23:42:25.259439","5","3","1","1","1","1","1","1","1","1"
"1924","103","1327","2025-07-16 23:42:54.076151","6","2","6","2","2","3","1","1","8","2"
"1925","89","2802","2025-07-16 23:43:14.186953","4","3","5","3","4","3","2","3","5","3"
"1926","101","263","2025-07-16 23:43:20.54406","4","3","6","3","1","1","8","2","2","3"
"1927","102","3232","2025-07-16 23:43:31.118027","5","3","5","3","5","3","8","2","5","3"
"1928","89","3535","2025-07-16 23:44:12.371567","6","1","1","1","8","2","5","3","8","2"
"1929","102","3595","2025-07-16 23:44:33.861803","1","1","1","1","1","1","8","2","1","1"
"1930","89","4246","2025-07-16 23:44:55.825519","4","3","4","3","4","3","7","3","4","3"
"1931","103","3776","2025-07-16 23:44:56.947192","1","1","1","1","1","1","1","1","1","1"
"1932","94","2404","2025-07-16 23:45:10.993287","6","2","8","2","8","1","1","1","8","1"
"1933","89","2620","2025-07-16 23:45:43.6521","1","1","1","1","1","1","1","1","1","1"
